"NOM";"CP";"URL";"SOUS_TYPE";"LATTI";"LONGI";"Public";"ORGANISME";"Type";"GCD";"COMMUNE"
"Palais des Beaux-Arts";"59000";"";"Art";50.628918;3.015157;"Enfants";"Collectivité territoriale";"Musée";"";"LILLE"
"Paris Musées";"75010";"";"Archeologie";48.873636;2.351538;"Tous publics";"Collectivité territoriale";"Musée";"";"PARIS"
"Radio France";"75016";"";"Histoire";48.852149;2.279529;"Enfants";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Réunion des Musées Métropolitains Rouen-Normandie";"76000";"";"Histoire";49.440091;1.074016;"Tous publics";"Collectivité territoriale";"Musée";"";"ROUEN"
"Réunion des musées nationaux - Grand Palais (Rmn-GP)";"75012";"";"Art";48.847759;2.368258;"Parents / Éducateurs";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Rouen nouvelles bibliothèques";"76000";"";"Sciences de la nature";49.425519;1.096939;"Tous publics";"Collectivité territoriale";"Musée";"";"ROUEN"
"Universcience";"75008";"";"Arts décoratif";48.869861;2.310241;"Enfants";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Villes et Pays d’art et d’histoire";"21000";"";"Histoire";47.339701;4.972279;"Tous publics";"Collectivité territoriale";"Musée";"";"DIJON"
"Musée d Orsay";"75007";"";"Art";48.86045;2.325696;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Portail FranceArchives";"75003";"";"Histoire";48.860442;2.359621;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Ville de Nîmes";"75003";"";"Histoire";43.836364;4.359913;"Tous publics";"Collectivité territoriale";"Musée";"";"NÎMES"
"Pôle d archéologie Orléans";"45000";"";"Archeologie";47.899413;1.913575;"Tous publics";"Collectivité territoriale";"Musée";"";"ORLEANS"
"Château de Versailles";"78000";"";"Histoire";50.959073;1.848882;"Parents / Éducateurs";"Ministère de la Culture ou opérateur national";"Musée";"";"VERSAILLES"
"Musée Rodin";"75007";"";"Sculpture";48.856007;2.31542;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Beaux Arts Magazine (Beaux Arts & Cie)";"75001";"";"Arts décoratif";48.869529;2.326744;"Tous publics";"Organisme privé";"Musée";"";"PARIS"
"Bibliothèques de Nancy";"54000";"";"Sciences de la nature";48.692071;6.178732;"Tous publics";"Collectivité territoriale";"Musée";"";"NANCY"
"Château de Versailles";"78000";"";"Histoire";43.432843;6.738492;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"VERSAILLES"
"TV5 Monde";"75017";"";"Art";48.883586;2.301932;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Collectivité de Corse";"20200";"";"Histoire";42.715352;9.426358;"Tous publics";"Collectivité territoriale";"Musée";"";"VILLE DI PIETRABUGNO"
"La Colline - théâtre national";"75020";"";"Sciences de la nature";48.864546;2.397659;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Musée du quai Branly - Jacques Chirac";"75007";"";"Archeologie";48.8615;2.297744;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Archives de Rennes";"35000";"";"Histoire";48.119676;-1.671044;"Tous publics";"Collectivité territoriale";"Musée";"";"RENNES"
"Les Talens Lyriques";"75009";"";"Art";48.879079;2.347189;"Tous publics";"Organisme privé";"Musée";"";"PARIS"
"Centre d art contemporain La Traverse";"94140";"";"Art";48.805346;2.416455;"Tous publics";"Organisme privé";"Musée";"";"ALFORTVILLE"
"Ask Mona";"75010";"";"Art";48.880528;2.349941;"Tous publics";"Organisme privé";"Musée";"";"PARIS"
"Mobilier national";"75013";"";"Arts décoratif";48.833332;2.351211;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Le Centre des monuments nationaux";"75004";"";"Archeologie";48.854231;2.363869;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"OPCI-EthnoDoc";"85300";"";"Histoire";46.663596;-1.405184;"Tous publics";"Organisme privé";"Musée";"";"LE PERRIER"
"SNCF";"11310";"";"Histoire";48.917896;2.351752;"Tous publics";"Organisme privé";"Musée";"";"SAINT-DENIS"
"Bibliothèques de la Ville de Paris";"75003";"";"Art";48.868273;2.35577;"Enfants";"Collectivité territoriale";"Musée";"";"PARIS"
"Musée municipal Paul-Dini";"69400";"";"Art";45.990754;4.721597;"Parents / Éducateurs";"Collectivité territoriale";"Musée";"";"VILLEFRANCHE-SUR-SAÔNE"
"Musée des Beaux-arts et de la Dentelle d Alençon";"61000";"";"Arts décoratif";49.349118;0.668214;"Tous publics";"Collectivité territoriale";"Musée";"";"ALENÇON"
"Réunion des Musées Métropolitains Rouen Normandie";"76000";"";"Art";49.444119;1.095516;"Tous publics";"Collectivité territoriale";"Musée";"";"ROUEN"
"ministère de la Culture";"75003";"";"Photographie";48.863298;2.354763;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Louvre-Lens";"62300";"";"Musées";50.432115;2.80542;"Tous publics";"Collectivité territoriale";"Musée";"";"LENS"
"La Turbine sciences";"74000";"";"Sciences de la nature";45.906421;6.107504;"Enfants";"Collectivité territoriale";"Musée";"";"ANNECY"
"Maison Européenne de la photographie (MEP)";"75004";"";"Photographie";48.854893;2.359078;"Enfants";"Collectivité territoriale";"Musée";"";"PARIS"
"Musée d art contemporain de Lyon";"69550";"";"Musées";45.784064;4.852585;"Tous publics";"Collectivité territoriale";"Musée";"";"LYON"
"ARTE";"92130";"";"Art";48.826983;2.271403;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"ISSY-LES-MOULINEAUX"
"Ville de Roubaix";"59100";"";"Sciences de la nature";50.691777;3.173756;"Tous publics";"Collectivité territoriale";"Musée";"";"ROUBAIX"
"Présidence de la République";"75001";"";"Histoire";48.872986;2.31065;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"LaM - Lille Métropole Musée d art moderne. d art contemporain et d art brut";"59150";"";"Art";50.643651;3.164996;"Tous publics";"Collectivité territoriale";"Musée";"";"VILLENEUVE D_ASCQ"
"Domaine national de Chambord";"41250";"";"Histoire";47.615601;1.517827;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"CHAMBORD"
"Archives départementales du Jura";"39570";"";"Histoire";46.674293;5.537286;"Tous publics";"Collectivité territoriale";"Musée";"";"MONTMOROT"
"CAUE de Paris";"75004";"";"Histoire";48.850315;2.362374;"Enfants";"Organisme privé";"Musée";"";"PARIS"
"Musée des beaux-arts de Brest métropole";"29200";"";"Musées";48.385217;-4.489867;"Enfants";"Collectivité territoriale";"Musée";"";"BREST"
"Musée art Roger-Quilliot Clermont Auvergne Métropole";"63000";"";"Art";45.774928;3.084044;"Enfants";"Collectivité territoriale";"Musée";"";"CLERMONT-FERRAND"
"Visite 360 Pro";"59110";"";"Sciences de la nature";50.646292;3.079846;"Tous publics";"Organisme privé";"Musée";"";"LA MADELEINE"
"Médiathèque Enghien-les-Bains";"95880";"";"Sciences de la nature";48.969907;2.307862;"Tous publics";"Collectivité territoriale";"Musée";"";"ENGHIEN-LES-BAINS"
"Musée national de la Renaissance";"95440";"";"Musées";49.014822;2.37895;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"ÉCOUEN"
"Musée Jacquemart-André";"75008";"";"Art";48.875265;2.310873;"Tous publics";"Organisme privé";"Musée";"";"PARIS"
"Musée national de la Marine";"75016";"";"Histoire";48.862207;2.287343;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Muséum national d Histoire naturelle";"75005";"";"Sciences de la nature";48.844345;2.356233;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Institut de France";"75006";"";"Archeologie";48.85729;2.337355;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Aquarium tropical";"75012";"";"Sciences de la nature";48.840115;2.394167;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Archives départementales - Loire";"42000";"";"Histoire";45.454002;4.384995;"Parents / Éducateurs";"Collectivité territoriale";"Musée";"";"SAINT-ETIENNE"
"Archives municipales";"11100";"";"Histoire";43.183834;3.004129;"Tous publics";"Collectivité territoriale";"Musée";"";"NARBONNE"
"Audible France";"75009";"";"Sciences de la nature";48.875808;2.331292;"Enfants";"Organisme privé";"Musée";"";"PARIS"
"Centre de Culture Scientifique Technique et Industriel Parc Aux Etoiles";"78510";"";"Sciences de la nature";48.998315;2.008893;"Tous publics";"Collectivité territoriale";"Musée";"";"TRIEL SUR SEIN"
"Centre-Sciences";"03000";"";"Sciences de la nature";47.902314;1.927295;"Tous publics";"Collectivité territoriale";"Musée";"";"ORLÉANS"
"Cité des sciences et de l industrie";"75019";"";"Sciences de la nature";48.888952;2.392454;"Enfants";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Département de l Ain";"69490";"";"Histoire";46.20281;5.222395;"Tous publics";"Collectivité territoriale";"Musée";"";"BOURG EN BRESSE"
"Ecole supérieure d arts & médias";"14000";"";"Arts décoratif";49.180415;-0.346498;"Tous publics";"Collectivité territoriale";"Musée";"";"CAEN"
"Éditions Dargaud";"75019";"";"Sciences de la nature";48.89643;2.375641;"Parents / Éducateurs";"Organisme privé";"Musée";"";"PARIS"
"Editions Le Robert";"75002";"";"Sciences de la nature";48.829445;2.378131;"Tous publics";"Organisme privé";"Musée";"";"PARIS"
"Espace des sciences Pierre-Gilles de Gennes";"75005";"";"Sciences de la nature";48.841234;2.347531;"Tous publics";"Organisme privé";"Musée";"";"PARIS"
"Espace multimédia Gantner";"90140";"";"Art";47.564003;6.917222;"Tous publics";"Collectivité territoriale";"Musée";"";"BOUROGNE"
"Fondation Louis Vuitton";"75016";"";"Arts décoratif";48.776523;1.987641;"Tous publics";"Organisme privé";"Musée";"";"PARIS"
"Gonzo Music";"75020";"";"Art";48.868776;2.401142;"Tous publics";"Organisme privé";"Musée";"";"PARIS"
"Institut national de recherches archéologiques préventives (Inrap)";"75014";"";"Archeologie";48.828996;2.323185;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Archives municipales";"44000";"";"Histoire";47.219091;-1.554284;"Tous publics";"Collectivité territoriale";"Musée";"";"NANTES"
"Labex Les passés dans le présent - Université Paris Nanterre";"92000";"";"Histoire";48.903003;2.209615;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"NANTERRE"
"Les Champs Libres";"35000";"";"Arts décoratif";48.105313;-1.674877;"Tous publics";"Collectivité territoriale";"Musée";"";"RENNES"
"Littérature jeunesse libre";"69100";"";"Sciences de la nature";45.76586;4.883785;"Enfants";"Organisme privé";"Musée";"";"VILLEURBANNE"
"Maison de Chateaubriand";"92290";"";"Histoire";48.771837;2.266621;"Tous publics";"Collectivité territoriale";"Musée";"";"CHÂTENAY-MALABRY"
"Médiathèques Moulins Communauté";"03000";"";"Sciences de la nature";48.871747;2.274733;"Tous publics";"Collectivité territoriale";"Musée";"";"MOULINS"
"Mucem (Musée des civilisations de l Europe et de la Méditerranée)";"13190";"";"Musées";43.2970031;5.3595955;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"MARSEILLE"
"Musée de l Air et de l Espace – Aéroport de Paris-le Bourget";"93350";"";"Sciences de la nature";48.944426;2.432786;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"LE BOURGET"
"Musée de l Assistance publique - Hôpitaux de Paris";"75004";"";"Sciences de la nature";48.856842;2.350388;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Musée des Beaux-Arts";"14000";"";"Art";49.186271;-0.362635;"Enfants";"Collectivité territoriale";"Musée";"";"CAEN"
"Musée Granet";"13080";"";"Art";43.504694;5.42482;"Enfants";"Collectivité territoriale";"Musée";"";"AIX-EN-PROVENCE"
"Musée municipal de Pontarlier";"25300";"";"Archeologie";46.904108;6.354871;"Tous publics";"Collectivité territoriale";"Musée";"";"PONTARLIER"
"Musée Yves Saint Laurent";"75016";"";"Mode";48.865621;2.29952;"Tous publics";"Organisme privé";"Musée";"";"PARIS"
"Muséum de Bordeaux - sciences et nature";"33000";"";"Sciences de la nature";44.848378;-0.580165;"Parents / Éducateurs";"Collectivité territoriale";"Musée";"";"BORDEAUX"
"Palais des ducs de Lorraine - Musée lorrain";"54000";"";"Art";48.69732;6.17919;"Tous publics";"Collectivité territoriale";"Musée";"";"NANCY"
"Pop Sciences - Université de Lyon";"69420";"";"Sciences de la nature";45.748475;4.836641;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"LYON"
"Rennes Ville et Métropole";"35000";"";"Sciences de la nature";48.093066;-1.67494;"Tous publics";"Collectivité territoriale";"Musée";"";"RENNES"
"Transmettre le cinéma";"26000";"";"Histoire";44.930191;4.893946;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"VALENCE"
"Archives départementales - Pyrénées-Orientales";"66000";"";"Histoire";42.699647;2.893119;"Parents / Éducateurs";"Collectivité territoriale";"Musée";"";"PERPIGNAN"
"Musée des Arts et Métiers";"75003";"";"Histoire";48.865711;2.355422;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Institut catholique de Paris";"75006";"";"Sciences de la nature";48.8483;2.32936;"Tous publics";"Organisme privé";"Musée";"";"PARIS"
"Médiathèque musicale de Paris";"75001";"";"Art";48.859393;2.347222;"Tous publics";"Collectivité territoriale";"Musée";"";"PARIS"
"Université Paris 1 Panthéon-Sorbonne - Ecole Doctorale d Archéologie";"75006";"";"Archeologie";48.842458;2.336055;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Class Code";"69100";"";"Art";45.778922;4.864823;"Tous publics";"Organisme privé";"Musée";"";"VILLEURBANNE"
"Fondation Orange";"75015";"";"Histoire";48.833171;2.294297;"Tous publics";"Organisme privé";"Musée";"";"PARIS"
"EPCC Mémorial de Verdun - Champ de bataille";"55100";"";"Histoire";49.1953;5.433807;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"FLEURY-DEVANT-DOUAUMONT"
"Association Superposition";"69170";"";"Art";45.774816;4.836297;"Tous publics";"Collectivité territoriale";"Musée";"";"LYON"
"Espace archéologique départemental";"12630";"";"Archeologie";45.893891;0.911613;"Tous publics";"Collectivité territoriale";"Musée";"";"MONTROZIER"
"Archives départementales de Maine-et-Loire";"49000";"";"Histoire";47.457846;-0.559917;"Tous publics";"Collectivité territoriale";"Musée";"";"ANGERS"
"Centre d action sociale de la Ville de Paris";"75012";"";"Art";48.846747;2.381364;"Tous publics";"Collectivité territoriale";"Musée";"";"PARIS"
"Recording";"83000";"";"Histoire";43.120035;5.932593;"Tous publics";"Collectivité territoriale";"Musée";"";"TOULON"
"Cité des sciences et de l industrie";"75019";"";"Sciences de la nature";48.89724;2.385575;"Enfants";"Ministère de la Culture ou opérateur national";"Musée";"";"PARIS"
"Labanque";"62940";"";"Art";50.528833;2.640077;"Tous publics";"Collectivité territoriale";"Musée";"";"BÉTHUNE"
"PROSCITEC";"59290";"";"Musées";50.653806;3.122298;"Tous publics";"Organisme privé";"Musée";"";"WASQUEHAL"
"Musée d Art Contemporain [mac]";"13121";"";"Arts décoratif";43.250498;5.389412;"Tous publics";"Collectivité territoriale";"Musée";"";"MARSEILLE"
"Musée de la Loire";"58200";"";"Art";47.368244;2.904168;"Enfants";"Collectivité territoriale";"Musée";"";"COSNE-COURS-SUR-LOIRE"
"Musée d art contemporain de la Haute-Vienne. château de Rochechouart";"87600";"";"Art";45.822023;0.819993;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"ROCHECHOUART"
"Musée Saint-Raymond";"31000";"";"Archeologie";43.607964;1.440742;"Parents / Éducateurs";"Collectivité territoriale";"Musée";"";"TOULOUSE"
"Château de Fontainebleau";"77300";"";"Arts décoratif";48.402964;2.696729;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"FONTAINEBLEAU"
"Centre Wallonie-Bruxelles";"75004";"";"Art";49.83966;3.274146;"Tous publics";"Organisme privé";"Musée";"";"PARIS"
"Tour aux figures - Département des Hauts-de-Seine";"92130";"";"Sculpture";48.825831;2.256436;"Tous publics";"Collectivité territoriale";"Musée";"";"ISSY-LES-MOULINEAUX"
"Musée du Lac en partenariat avec Cap Archéo by Cap Sciences entre Leyre et Ciron  - Netre";"40460";"";"Archeologie";44.483728;-1.076095;"Tous publics";"Collectivité territoriale";"Musée";"";"SANGUINET"
"Hexagone Scène Nationale Arts Sciences";"38240";"";"Art";45.206555;5.763839;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"MEYLAN"
"Ecole des Loisirs";"75006";"";"Sciences de la nature";48.851706;2.328397;"Enfants";"Organisme privé";"Musée";"";"PARIS"
"MAHB - Musée d art et d histoire Baron Gérard";"14400";"";"Archeologie";49.276178;-0.703667;"Tous publics";"Collectivité territoriale";"Musée";"";"BAYEUX"
"Région Occitanie";"75012";"";"Archeologie";43.606665;3.898276;"Tous publics";"Collectivité territoriale";"Musée";"";"MONTPELLIR"
"Centre Pompidou - Metz";"57000";"";"Art";49.108059;6.180881;"Tous publics";"Ministère de la Culture ou opérateur national";"Musée";"";"METZ"
"Bibliothèque numérique patrimoniale La Sirène";"78000";"";"Art";48.843833;2.269852;"Tous publics";"Collectivité territoriale";"Musée";"";"VERSAILLES"
