"TYPE_DOMAINE";"SOUS_TYPE";"NOM";"URL";"LATTI";"LONGI";"JAUGE";"COMMUNE";"CP";"GCD";"ORGANISME";"Public"
"Theatre";"Musique";"Centre de Creation Musicale Voce";"";42.59918096;8.90272458;;"Pigna";"20220";"6 - Rural à habitat dispersé";"";""
"Theatre";"Musique";"Cesare";"";49.29066184;4.369525;;"Bétheniville";"51490";"5 - Bourgs ruraux";"";""
"Theatre";"Théâtre";"Compagnie Acaly / Café-Théâtre Saint Médard";"";49.37524985;3.31544207;49;"Acy";"02200";"5 - Bourgs ruraux";"";""
"Theatre";"Théâtre";"Compagnie de la Cité / Théâtre La Cité";"";43.2864317;5.38103174;74;"Marseille";"13200";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Paradis Eprouvette / Théâtre du Centre";"";43.6110083;1.33257639;80;"Colomiers";"31770";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre en Miettes-Salle du Prêche";"";44.81134914;-0.54557363;117;"Bègles";"33130";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre du Pont Tournant";"";44.87086863;-0.54840159;150;"Bordeaux";"33300";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Elektro Chok / Chok Théâtre";"";45.43801191;4.40589077;77;"Saint-Etienne";"42100";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie du Mayapo / Théâtre du Mayapo";"";45.04397578;3.88489385;49;"Aiguilhe";"43000";"4 - Ceintures urbaines";"";""
"Theatre";"Théâtre";"Compagnie Clin d œil-Gérard Audax / Clin D Œil Théâtre";"";47.90893111;1.96451181;70;"Combleux";"45800";"4 - Ceintures urbaines";"";""
"Theatre";"Théâtre";"Compagnie L Aventure / Théâtre de l Aventure";"";50.66357929;3.18904417;84;"Forest-sur-Marque";"59510";"4 - Ceintures urbaines";"";""
"Theatre";"Théâtre";"Théâtre du Versant";"";43.488195;-1.553375;90;"Arcangues";"64200";"4 - Ceintures urbaines";"";""
"Theatre";"Théâtre";"Patadôme Théâtre";"";45.68675971;4.8264534;150;"Irigny";"69540";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Petit Chêne Théâtre";"";46.44584597;4.65296272;50;"Bergesserin";"71250";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Cirque d Hiver Bouglione";"";48.86334874;2.36755609;480;"Paris";"75011";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie La Part du Pauvre - Nana Triban / Théâtre des Bains douches";"";49.4954988;0.12379249;90;"Le_Havre";"76610";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Les Héliades / Théâtre Le Hublot";"";48.91461768;2.26137232;49;"Colombes";"92700";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Vagabon / Magasin";"";48.81587134;2.30463015;49;"Malakoff";"92240";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Public chéri / Théâtre L Echangeur";"";48.86249768;2.41666893;228;"Bagnolet";"93170";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Issue de secours / Théâtre La Ferme Godier";"";48.96482167;2.52911111;70;"Villepinte";"93420";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Mack et les gars / Plateau 31";"";48.81418782;2.33797283;49;"Gentilly";"94250";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie de la Gare / Gare au théâtre";"";48.80018098;2.40311404;320;"Vitry-sur-Seine";"94400";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";44.88984713;6.6353612;;"Briançon";"05100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";44.73597213;4.59535458;;"Privas";"07000";"3 - Petites villes";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.77146826;4.71742723;;"Charleville-Mézières";"08000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.67382261;4.63341025;;"Arles";"13200";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.14725641;0.22833672;;"Lisieux";"14100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";44.925394;2.441947;;"Aurillac";"15000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.22902696;2.06157895;;"Vierzon";"18100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.17997743;1.87388861;;"Guéret";"23000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";44.3740619;4.70005852;;"Pierrelatte";"26700";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.35444148;0.516704;;"Pont-Audemer";"27500";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.09356153;1.48339834;;"Vernon";"27200";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.274141;1.211949;;"Val-de-Reuil";"27100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";42.69751606;9.44808666;;"Bastia";"20600";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.83789213;4.36099152;;"Nîmes";"30900";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.334635;3.259666;;"Béziers";"34500";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.35740784;-1.19884339;;"Fougères";"35300";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.65496918;-1.97859594;;"Saint-Malo";"35400";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.81161688;1.69207831;;"Châteauroux";"36000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.35071076;0.66411901;;"Joué-lès-Tours";"37300";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";45.19095468;5.68795788;;"Fontaine";"38600";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";45.17353749;5.73499155;;"Grenoble";"38000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";45.23518349;5.6743902;;"Saint-Egrève";"38120";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";45.513213;4.865758;;"Vienne";"38200";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";45.476597;4.505568;;"Saint-Chamond";"42400";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.63781188;4.94146861;;"Saint-Dizier";"52100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.11206071;7.06483382;;"Sarreguemines";"57200";"3 - Petites villes";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";50.67613634;3.15078944;;"Croix";"59170";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";51.0327171;2.38246493;;"Dunkerque";"59430";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";50.61409061;3.01144867;;"Loos";"59120";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";50.6768487;3.06496196;;"Marquette-lez-Lille";"59520";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";50.68716526;3.16910062;;"Roubaix";"59100";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";50.72429499;3.16237552;;"Tourcoing";"59200";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";50.70183985;3.21265305;;"Wattrelos";"59150";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.48170519;-1.48658795;;"Bayonne";"64100";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.58593939;7.56116109;;"Saint-Louis";"68300";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";45.58410963;4.77214537;;"Givors";"69700";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.62606583;6.15944611;;"Vesoul";"70000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";45.89935102;6.1251209;;"Annecy";"74600";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";45.8831441;6.08861068;;"Annecy";"74600";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.443758;1.10565285;;"Rouen";"76000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.96251635;2.87562096;;"Meaux";"77100";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.84408724;2.61422828;;"Noisiel";"77186";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.84988944;2.65318923;;"Torcy";"77200";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.986725;1.913153;;"Les_Mureaux";"78130";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.81651273;1.95439817;;"Plaisir";"78370";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.59571715;2.22758343;;"Castres";"81100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.67058412;-1.43146608;;"La_Roche-sur-Yon";"85000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.8129093;0.32900266;;"Lencloître";"86140";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.53074696;2.01079475;;"Dourdan";"91410";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.65613317;2.38500776;;"Grigny";"91350";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.69454053;2.29960165;;"Longjumeau";"91160";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.648475;2.318442;;"Sainte-Geneviève-des-Bois";"91700";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.850175;2.184793;;"Garches";"92380";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.86826525;2.22614823;;"Suresnes";"92150";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.87041274;2.42452592;;"Bagnolet";"93170";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.959731;2.551508;;"Villepinte";"93420";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.798955;2.332673;;"Cachan";"94230";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.80891625;2.36052812;;"Le_Kremlin-Bicêtre";"94270";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.79905775;2.49109829;;"Saint-Maur-des-Fossés";"94100";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.77137236;2.52211077;;"Sucy-en-Brie";"94370";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.98383304;2.31699403;;"Montmorency";"95160";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Institut Supérieur des Arts de Toulouse (Isdat Sv)";"";43.600652;1.449291;;"Toulouse";"31000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Pont Supérieur Rennes";"";48.112911;-1.661369;;"Rennes";"35000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Cnsmd Paris";"";48.888813;2.391923;;"Paris";"75019";"1 - Grands centres urbains";"";""
"Theatre";"Arts de la rue";"Le Fourneau";"";48.38212533;-4.48722377;;"Brest";"29200";"1 - Grands centres urbains";"";""
"Theatre";"Arts de la rue";"Le Boulon";"";50.47974625;3.57326617;;"Vieux-Condé";"59690";"4 - Ceintures urbaines";"";""
"Theatre";"Arts de la rue";"L abattoir";"";46.77493518;4.84508663;;"Chalon-sur-Saône";"71100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Arts de la rue";"Compagnie Oposito – Le Moulin Fondu";"";48.97039467;2.41645782;;"Garges-lès-Gonesse";"95140";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Gmem - Cncm - Marseille";"";43.27966278;5.38919063;;"Marseille";"13200";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"La Muse En Circuit";"";48.81329738;2.41257762;;"Alfortville";"94140";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie du Milempart / Théâtre Le Petit Bouffon";"";49.37509538;3.3392026;100;"Acy";"02200";"5 - Bourgs ruraux";"";""
"Theatre";"Théâtre";"Compagnie Styx Théâtre / Théâtre des Calanques";"";43.23251882;5.36887135;750;"Marseille";"13200";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Beaudrain de Paroi / Tracteur";"";43.3338762;1.5562504;130;"Aignes";"31550";"7 - Rural à habitat très dispersé";"";""
"Theatre";"Théâtre";"Compagnie théâtrale L Œil / Théâtre La Lucarne";"";44.83327161;-0.56296413;49;"Bordeaux";"33300";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Collectif TDP / Théâtre de Pierres";"";43.50210416;3.24477155;92;"Autignac";"34480";"5 - Bourgs ruraux";"";""
"Theatre";"Théâtre";"Théâtre en Kit / Théâtre de la Source";"";48.68924779;6.20797701;140;"Art-sur-Meurthe";"54510";"5 - Bourgs ruraux";"";""
"Theatre";"Théâtre";"Théâtre Octobre / Espace Les Tisserands";"";50.63137313;3.00723952;186;"Capinghem";"59160";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie La Manivelle Théâtre / Espace culturel Gérard Philippe";"";50.68616547;3.1435922;420;"Wasquehal";"59290";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Tam Tam théâtre";"";43.30338466;-0.36943055;49;"Pau";"64000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Les Tréteaux de Haute Alsace / Théâtre de la Sinne";"";47.74524754;7.33923108;800;"Mulhouse";"68200";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Théâtre de la Ruelle / Théâtre Poche-Ruelle";"";47.75127407;7.33703126;162;"Mulhouse";"68200";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie et Théâtre Elizabeth Czerczuk";"";48.84665485;2.40356834;205;"Paris";"75012";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie La Manicle / Satellite Brindeau";"";49.48980635;0.14282989;50;"Le_Havre";"76610";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Commédiamuse / Espace Rotonde";"";49.38472456;1.02054653;80;"Petit-Couronne";"76650";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Compagnie Les Matapeste / Le Patronage Laïque-Le Patronage Laïque - Grande Salle";"";46.32377609;-0.45387926;238;"Bessines";"79000";"5 - Bourgs ruraux";"";""
"Theatre";"Théâtre";"Studio Théâtre d Asnières";"";48.91123831;2.28986392;201;"Asnières-sur-Seine";"92600";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Zingaro / Théâtre équestre Zingaro";"";48.91151239;2.40645773;670;"Aubervilliers";"93300";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie La Rumeur / Usine Hollander";"";48.77147799;2.40963567;484;"Choisy-le-Roi";"94600";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre Aleph";"";48.81731369;2.38235408;72;"Ivry-sur-Seine";"94200";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Hubert Jappelle / Théâtre de l Usine";"";49.01510565;2.09021188;200;"Eragny";"95610";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.10968249;5.82520525;;"Valserhône";"01200";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.20534415;5.2232496;;"Bourg-en-Bresse";"01000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.260919;5.648326;;"Oyonnax";"01100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.84439109;3.29135666;;"Saint-Quentin";"02100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.13131603;3.43713157;;"Cusset";"03300";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.35364329;2.59496694;;"Montluçon";"03100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.66582209;7.15393969;;"Cagnes-sur-Mer";"06800";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.7715319;7.49341742;;"Menton";"06500";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.64016334;7.00734246;;"Valbonne";"06560";"4 - Ceintures urbaines";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.20718619;2.33043221;;"Carcassonne";"11000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.18358942;3.00218302;;"Narbonne";"11100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";44.3498612;2.5770359;;"Rodez";"12000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.17076357;5.60129453;;"La_Ciotat";"13600";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.41710729;5.2168384;;"Marignane";"13700";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.98491698;2.44527668;;"Gonesse";"95500";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";4.939074;-52.30667;;"Cayenne";"97300";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Pôle Supérieur D enseignement Artistique Pesa Boulogne Billancourt - Pspbb";"";48.839453;2.248312;;"Boulogne-Billancourt";"92100";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre Durance";"";44.08367111;6.00362216;323;"Château-Arnoux-Saint-Auban";"04600";"3 - Petites villes";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre des 2 Points - MJC de Rodez";"";44.35317137;2.57810944;330;"Druelle_Balsac";"12000";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre d Arles";"";43.67547959;4.62460146;381;"Arles";"13200";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre Joliette-Salle de Lenche ""Lieu-dit de Confection""";"";43.29730494;5.36600131;82;"Marseille";"13200";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Gallia Théâtre Cinéma";"";45.74691901;-0.63456417;602;"Bussac-sur-Charente";"17100";"5 - Bourgs ruraux";"";""
"Theatre";"Danse.Musique.Theatre";"Sillon";"";43.6270137;3.43490646;198;"Aspiran";"34800";"5 - Bourgs ruraux";"";""
"Theatre";"Danse.Musique.Theatre";"Canal Théâtre intercommunal du Pays de Redon";"";47.65086749;-2.08508966;650;"Bains-sur-Oust";"35600";"6 - Rural à habitat dispersé";"";""
