"CP";"AMPLITUDE_HORAIRE";"NOM";"COMMUNE";"POPULATION";"SOUS_TYPE";"Type";"Url";"GCD";"NB_BENEVOLE";"NB_SALARIE";"SURFACE";"LATTI";"LONGI"
"32460";;"Bibliothèque municipale";"Le Houga";1212;"Bibliothèque municipale";"Bibliotheque";"";"";6;1;236;43.774925;-0.180441
"32400";;"Médiathèque municipale";"Riscle";1929;"Bibliothèque municipale";"Bibliotheque";"";"";18;3;370;43.658202;-0.085718
"32380";;"Médiathèque municipale";"Saint-Clar";1112;"Bibliothèque municipale";"Bibliotheque";"";"";7;1;330;43.89074;0.769323
"32120";;"Médiathèque municipale";"Sarrant";376;"Bibliothèque municipale";"Bibliotheque";"";"";1;1;60;43.774677;0.928252
"32600";;"Bibliothèque Municipale de Ségoufielle";"Ségoufielle";1196;"Bibliothèque municipale";"Bibliotheque";"";"";8;1;36;43.632636;1.132061
"32730";;"Médiathèque Municipale de Villecomtal-sur-Arros";"Villecomtal-sur-Arros";860;"Bibliothèque municipale";"Bibliotheque";"";"";6;3;130;43.401368;0.197866
"67530";;"Bibliothèque d Ottrott";"Ottrott";1568;"Bibliothèque municipale";"Bibliotheque";"";"";14;0;124;48.456283;7.43203
"32400";;"Bibliothèque de Viella";"Viella";522;"Bibliothèque municipale";"Bibliotheque";"";"";8;0;64;43.601021;-0.137529
"74450";;"Bibliothèque municipale de Saint-Jean-de-Sixt";"Saint-Jean-de-Sixt";1499;"Bibliothèque municipale";"Bibliotheque";"";"";16;0;62;45.923188;6.410054
"65230";;"Bibliothèque municipale";"Castelnau-Magnoac";821;"Bibliothèque municipale";"Bibliotheque";"";"";0;1;70;43.294877;0.505548
"14600";;"Bibliothèque Françoise Sagan";"Équemauville";1593;"Bibliothèque municipale";"Bibliotheque";"";"";6;0;150;49.391348;0.206379
"11290";;"Bibliothèque municipale d Alairac";"Alairac";1346;"Bibliothèque municipale";"Bibliotheque";"";"";6;0;115;43.184019;2.241736
"46210";;"Bibliothèque de Latronquière";"Latronquière";439;"Bibliothèque municipale";"Bibliotheque";"";"";10;0;100;44.799436;2.077831
"65130";;"Médiathèque municipale Jack Ralyte";"Capvern";1290;"Bibliothèque municipale";"Bibliotheque";"";"";7;0;100;43.100357;0.323363
"11290";;"Bibliothèque municipale d Arzens";"Arzens";1253;"Bibliothèque municipale";"Bibliotheque";"";"";4;0;27;43.201099;2.211349
"65320";;"Bibliothèque Eric Gonzalez";"Lagarde";536;"Bibliothèque municipale";"Bibliotheque";"";"";3;0;25;43.308521;0.031841
"11600";;"Bibliothèque municipale de Bagnoles";"Bagnoles";309;"Bibliothèque municipale";"Bibliotheque";"";"";1;0;24;43.270689;2.436536
"65200";;"Bibliothèque Municipale";"Pouzac";1153;"Bibliothèque municipale";"Bibliotheque";"";"";3;0;20;43.084449;0.134044
"65220";;"Bibliothèque Municipale";"Trie-sur-Baïse";1033;"Bibliothèque municipale";"Bibliotheque";"";"";4;0;32;43.320643;0.370501
"11240";;"Bibliothèque municipale de Belvèze-du-Razès";"Belvèze-du-Razès";864;"Bibliothèque municipale";"Bibliotheque";"";"";3;0;12;43.123954;2.087772
"46700";;"Bibliothèque de Soturac";"Soturac";646;"Bibliothèque municipale";"Bibliotheque";"";"";3;1;60;44.488825;1.016995
"11340";;"Bibliothèque municipale de Belvis";"Belvis";164;"Bibliothèque municipale";"Bibliotheque";"";"";5;0;70;42.850115;2.074985
"46260";;"Bibliothèque de Concots";"Concots";437;"Bibliothèque municipale";"Bibliotheque";"";"";10;0;70;44.401027;1.639958
"11330";;"ADHCo Pom s de Bouisse";"Bouisse";105;"Bibliothèque associative";"Bibliotheque";"";"";0;1;35;42.986499;2.452966
"65200";;"Bibliothèque Municipale";"Asté";587;"Bibliothèque municipale";"Bibliotheque";"";"";1;1;20;43.041568;0.169777
"65120";;"Bibliothèque Municipale";"Esterre";200;"Bibliothèque municipale";"Bibliotheque";"";"";1;1;25;42.875559;0.007861
"11510";;"Médiathèque de Caves";"Caves";919;"Bibliothèque municipale";"Bibliotheque";"";"";12;1;72;42.933006;2.977304
"66200";;"Bibliothèque Municipale";"Corneilla-del-Vercol";2355;"Bibliothèque municipale";"Bibliotheque";"";"";4;2;30;42.624896;2.95036
"66450";;"Bibliothèque Municipale Marquise de Blanes";"Pollestres";5314;"Bibliothèque municipale";"Bibliotheque";"";"";3;3;899;42.638033;2.868963
"38550";;"Médiathèque municipale de Clonas sur Varèze";"Clonas-sur-Varèze";1483;"Bibliothèque municipale";"Bibliotheque";"";"";5;1;50;45.414807;4.79037
"38150";;"Médiathèque de Chanas";"Chanas";2768;"Bibliothèque municipale";"Bibliotheque";"";"";7;0;140;45.318968;4.822135
"28150";;"Bibliothèque Sylvia Monfort d Allonnes";"Allonnes";319;"Bibliothèque municipale";"Bibliotheque";"";"";7;0;45;48.330377;1.656454
"28290";;"Bibliothèque de Chapelle-Royale";"Chapelle-Royale";304;"Bibliothèque municipale";"Bibliotheque";"";"";1;0;37;48.143503;1.05336
"28210";;"Médiathèque municipale de Coulombs";"Coulombs";1375;"Bibliothèque municipale";"Bibliotheque";"";"";3;1;53;48.652832;1.543453
"41700";;"Mediathèque de Contres";"Le Controis-en-Sologne";6880;"Bibliothèque municipale";"Bibliotheque";"";"";1;2;350;47.419307;1.426225
"41300";;"Bibliothèque de la Ferté-Imbault";"La Ferté-Imbault";996;"Bibliothèque municipale";"Bibliotheque";"";"";8;2;163;47.385756;1.954531
"41400";;"Bibliotheque Municipale de Montrichard-Val-De-Cher";"Montrichard Val de Cher";3769;"Bibliothèque municipale";"Bibliotheque";"";"";2;1;140;47.343002;1.184985
"42160";;"Mediatheque - Bonson";"Bonson";4151;"Bibliothèque municipale";"Bibliotheque";"";"";7;1;190;45.525461;4.219536
"42190";;"Mediatheque Intercommunale - Charlieu";"Charlieu";3789;"Bibliothèque intercommunale";"Bibliotheque";"";"";0;5;608;46.158416;4.170703
"42800";;"Mediatheque - Genilac";"Genilac";3970;"Bibliothèque municipale";"Bibliotheque";"";"";8;1;210;45.53274;4.581092
"42600";;"Médiathèque - Montbrison";"Montbrison";16538;"Bibliothèque intercommunale";"Bibliotheque";"";"";0;14;1400;45.607026;4.062648
"42150";;"Mediatheque - La Ricamarie";"La Ricamarie";7920;"Bibliothèque municipale";"Bibliotheque";"";"";0;11;1432;45.403017;4.365044
"42650";;"Médiathèque - Saint-Jean-Bonnefonds";"Saint-Jean-Bonnefonds";6684;"Bibliothèque municipale";"Bibliotheque";"";"";0;4;650;45.450531;4.44547
"42680";;"Médiathèque- Saint-Marcellin-en-Forez";"Saint-Marcellin-en-Forez";5051;"Bibliothèque municipale";"Bibliotheque";"";"";11;1;235;45.49683;4.166664
"43770";;"Bibliotheque Municipale De Chadrac";"Chadrac";2532;"Bibliothèque municipale";"Bibliotheque";"";"";0;1;197;45.061178;3.904451
"43520";;"Médiathèque intercommunale";"Mazet-Saint-Voy";1139;"Bibliothèque intercommunale";"Bibliotheque";"";"";1;1;158;45.061148;4.260315
"43000";;"Bibliotheque Municipale";"Polignac";2894;"Bibliothèque municipale";"Bibliotheque";"";"";17;1;199;45.07008;3.857954
"43800";;"Médiathèque Municipale";"Vorey";1469;"Bibliothèque municipale";"Bibliotheque";"";"";8;2;90;45.185756;3.908559
"44740";;"Bibliothèque de Batz-sur-Mer";"Batz-sur-Mer";2896;"Bibliothèque municipale";"Bibliotheque";"";"";0;3;282;47.276392;-2.481
"44470";;"Médiathèque Hélène Carrère d Encausse - Ludothèque";"Carquefou";20831;"Bibliothèque municipale";"Bibliotheque";"";"";0;12;1132;47.295824;-1.490597
"44410";;"Espace culturel François-Mitterrand";"Herbignac";7173;"Bibliothèque municipale";"Bibliotheque";"";"";15;4;238;47.447678;-2.322462
"71400";;"Bibliothèque BUSSY-RABUTIN";"Autun";14009;"Bibliothèque municipale classée";"Bibliotheque";"";"";0;12;1900;46.950253;4.29815
"44390";;"Bibliothèque Municipale du Centre René Cassin";"Petit-Mars";3808;"Bibliothèque municipale";"Bibliotheque";"";"";11;2;214;47.396978;-1.455085
"44770";;"Médiathèque Joseph Rousse";"La Plaine-sur-Mer";4465;"Bibliothèque municipale";"Bibliotheque";"";"";6;6;560;47.137726;-2.190778
"44980";;"Mediatheque-Ludotheque Rene Goscinny";"Sainte-Luce-sur-Loire";15588;"Bibliothèque municipale";"Bibliotheque";"";"";0;13;1500;47.248867;-1.483284
"45200";;"Médiathèque d Amilly";"Amilly";13823;"Bibliothèque municipale";"Bibliotheque";"";"";0;5;867;47.974507;2.766515
"45110";;"Bibliotheque Municipale";"Châteauneuf-sur-Loire";8330;"Bibliothèque municipale";"Bibliotheque";"";"";3;3;257;47.866245;2.219254
"45330";;"Bibliotheque Municipale";"Le Malesherbois";8239;"Bibliothèque municipale";"Bibliotheque";"";"";6;4;205;48.293066;2.410825
"45140";;"Mediatheque Anna Marly";"Saint-Jean-de-la-Ruelle";16678;"Bibliothèque municipale";"Bibliotheque";"";"";0;10;1360;47.911607;1.877517
"45650";;"Bibliothèque Municipale";"Saint-Jean-le-Blanc";9303;"Bibliothèque municipale";"Bibliotheque";"";"";1;1;244;47.893843;1.915261
"46300";;"Bibliothèque intercommunale de Gourdon";"Gourdon";4108;"Bibliothèque intercommunale";"Bibliotheque";"";"";1;6;602;44.736506;1.381053
"46170";;"Bibliothèque de L Hospitalet";"Lhospitalet";516;"Bibliothèque municipale";"Bibliotheque";"";"";8;0;40;44.355516;1.437911
"46260";;"Médiathèque intercommunale Limogne-en-Quercy";"Limogne-en-Quercy";755;"Bibliothèque intercommunale";"Bibliotheque";"";"";0;1;73;44.398515;1.775014
"47190";;"Mediatheque du Confluent";"Aiguillon";4562;"Bibliothèque municipale";"Bibliotheque";"";"";0;4;450;44.302346;0.340369
"47240";;"Bibliotheque Municipale";"Bon-Encontre";6372;"Bibliothèque municipale";"Bibliotheque";"";"";0;3;390;44.186895;0.669449
"47150";;"CC des Bastides en Haut Agenais Périgord";"Monflanquin";2383;"Bibliothèque intercommunale";"Bibliotheque";"";"";0;2;737;44.531272;0.767926
"47480";;"Médiathèque Municipale";"Pont-du-Casse";4259;"Bibliothèque municipale";"Bibliotheque";"";"";0;2;372;44.231475;0.685377
"47110";;"Médiathèque De Sainte-Livrade-Sur-Lot";"Sainte-Livrade-sur-Lot";6631;"Bibliothèque municipale";"Bibliotheque";"";"";0;3;308;44.401739;0.605773
"48500";;"Bibliothèque Céleste ALBARET";"La Canourgue";2220;"Bibliothèque municipale";"Bibliotheque";"";"";10;0;128;44.431758;3.214788
"48400";;"Bibliothèque Municipale Roger CIBIEN";"Florac Trois Rivières";2110;"Bibliothèque municipale";"Bibliotheque";"";"";10;2;156;44.323224;3.596246
"48300";;"Bibliothèque Intercommunale du Haut Allier";"Langogne";3080;"Bibliothèque intercommunale";"Bibliotheque";"";"";0;3;130;44.724459;3.853947
"49150";;"Médiathèque de Baugé-en-Anjou";"Baugé-en-Anjou";12090;"Bibliothèque municipale";"Bibliotheque";"";"";19;2;315;47.548736;-0.099968
"49410";;"Bibliothèque de Le Mesnil-en-Vallée";"Mauges-sur-Loire";18399;"Bibliothèque municipale";"Bibliotheque";"";"";15;0;192;47.365264;-0.935737
"49610";;"Médiathèque de Mûrs-Erigné";"Mûrs-Erigné";5761;"Bibliothèque municipale";"Bibliotheque";"";"";15;5;340;47.401103;-0.540855
"49190";;"Bibliothèque municipale de Rochefort-sur-Loire";"Rochefort-sur-Loire";2382;"Bibliothèque municipale";"Bibliotheque";"";"";19;1;232;47.355801;-0.655352
"49750";;"Médiathèque de Saint-lambert-du-Lattay";"Val-du-Layon";3459;"Bibliothèque municipale";"Bibliotheque";"";"";17;1;236.2;47.30232;-0.63309
"50500";;"Médiathèque de Carentan-les-Marais";"Carentan les Marais";10233;"Bibliothèque municipale";"Bibliotheque";"";"";19;5;510;49.304119;-1.239057
"50210";;"Bibliothèque de Cerisy-la-Salle";"Cerisy-la-Salle";1020;"Bibliothèque intercommunale";"Bibliotheque";"";"";15;1;50;49.026525;-1.279739
"50570";;"Bibliothèque de Marigny-le-Lozon";"Marigny-Le-Lozon";2745;"Bibliothèque municipale";"Bibliotheque";"";"";15;1;120;49.100455;-1.243553
"50140";;"Bibliothèque de Mortain-Bocage";"Mortain-Bocage";3194;"Bibliothèque intercommunale";"Bibliotheque";"";"";0;2;364;48.649825;-0.940948
"50170";;"Bibliotheque de Pontorson";"Pontorson";4396;"Bibliothèque intercommunale";"Bibliotheque";"";"";2;2;318;48.549884;-1.501171
"50700";;"Bibliothèque de Saussemesnil";"Saussemesnil";902;"Bibliothèque municipale";"Bibliotheque";"";"";13;1;65;49.570672;-1.484907
"50150";;"Bibliothèque de Sourdeval";"Sourdeval";3220;"Bibliothèque intercommunale";"Bibliotheque";"";"";0;2;360;48.723324;-0.92237
"50550";;"Bibliothèque de Saint-Vaast-la-Hougue";"Saint-Vaast-la-Hougue";1742;"Bibliothèque municipale";"Bibliotheque";"";"";15;1;308;49.587519;-1.267967
"50200";;"Bibliothèque de Tourville-sur-Sienne";"Tourville-sur-Sienne";802;"Bibliothèque intercommunale";"Bibliotheque";"";"";7;1;52;49.045599;-1.545227
"51310";;"MEDIATHEQUE LA GARE";"Esternay";1850;"Bibliothèque intercommunale";"Bibliotheque";"";"";8;1;127;48.730531;3.561646
"51140";;"Médiathèque Frantz et Quenault";"Jonchery-sur-Vesle";1910;"Bibliothèque municipale";"Bibliotheque";"";"";17;1;184;49.289903;3.814745
"51120";;"Médiathèque de l Ancien Collège";"Sézanne";4880;"Bibliothèque intercommunale";"Bibliotheque";"";"";0;3;1283;48.722563;3.721783
"51370";;"Bibliothèque de St Brice Courcelles";"Saint-Brice-Courcelles";3457;"Bibliothèque municipale";"Bibliotheque";"";"";5;2;500;49.261838;3.990085
"51430";;"Médiathèque Le Carré Blanc";"Tinqueux";10433;"Bibliothèque municipale";"Bibliotheque";"";"";0;4;800;49.245995;3.98819
"52400";;"Bibliotheque Municipale";"Bourbonne-les-Bains";2030;"Bibliothèque municipale";"Bibliotheque";"";"";0;4;440;47.943716;5.734086
"52240";;"Bibliotheque Municipale";"Breuvannes-en-Bassigny";693;"Bibliothèque municipale";"Bibliotheque";"";"";7;0;150;48.066214;5.625479
"64450";;"Bibliothèque de Navailles-Angos";"Navailles-Angos";1555;"Bibliothèque municipale";"Bibliotheque";"";"";6;0;57;43.41581;-0.342461
"64300";;"Bibliothèque de Sault-de-Navailles";"Sault-de-Navailles";960;"Bibliothèque intercommunale";"Bibliotheque";"";"";8;0;80;43.546153;-0.678287
"64240";;"Bibliothèque d Urt";"Urt";2357;"Bibliothèque municipale";"Bibliotheque";"";"";8;1;183;43.493878;-1.290949
"69690";;"Bibliothèque La Bullothéque";"Brullioles";833;"Bibliothèque municipale";"Bibliotheque";"";"";9;1;150;45.761544;4.49954
"69410";;"Mediatheque Le 20";"Champagne-au-Mont-d Or";5796;"Bibliothèque municipale";"Bibliotheque";"";"";9;3;650;45.794568;4.788549
"69590";;"Bibliotheque Municipale";"La Chapelle-sur-Coise";581;"Bibliothèque municipale";"Bibliotheque";"";"";12;1;30;45.654718;4.498673
"69700";;"Bibliothèque municipale de Chassagny";"Beauvallon";4129;"Bibliothèque municipale";"Bibliotheque";"";"";6;0;107;45.606899;4.727189
"69610";;"Bibliotheque Municipale";"Grézieu-le-Marché";844;"Bibliothèque municipale";"Bibliotheque";"";"";12;1;72;45.661018;4.423835
"69420";;"Bibliotheque Municipale";"Longes";985;"Bibliothèque municipale";"Bibliotheque";"";"";5;0;50;45.505249;4.688399
"69610";;"Bibliotheque Municipale";"Meys";862;"Bibliothèque municipale";"Bibliotheque";"";"";10;1;110;45.682042;4.408587
"69480";;"Bibliotheque Municipale";"Pommiers";2795;"Bibliothèque municipale";"Bibliotheque";"";"";18;0;200;45.960179;4.704075
"69210";;"Médiathèque Municipale";"Sourcieux-les-Mines";2110;"Bibliothèque municipale";"Bibliotheque";"";"";12;0;140;45.806549;4.620158
"69560";;"Bibliotheque Municipale";"Saint-Cyr-sur-le-Rhône";1301;"Bibliothèque municipale";"Bibliotheque";"";"";14;0;100;45.516279;4.852393
"69460";;"Bibliotheque Municipale";"Saint-Étienne-la-Varenne";767;"Bibliothèque municipale";"Bibliotheque";"";"";7;0;70;46.075061;4.632629
"69620";;"Bibliothèque Municipale de St Laurent d Oingt";"Val d Oingt";4225;"Bibliothèque municipale";"Bibliotheque";"";"";4;0;60;45.937348;4.568217
"69960";;"Bibliotheque Municipale De Marennes";"Marennes";1935;"Bibliothèque municipale";"Bibliotheque";"";"";7;0;120;45.650633;4.907783
"72650";;"LUDO-MÉDIATHÈQUE MUNICIPALE";"La Bazoge";3707;"Bibliothèque municipale";"Bibliotheque";"";"";13;2;488;48.100251;0.154194
"72110";;"PÔLE-LECTURE DE BEAUFAY";"Beaufay";1522;"Bibliothèque intercommunale";"Bibliotheque";"";"";0;1;67;48.146473;0.36192
"72340";;"BIBLIOTHÈQUE";"Beaumont-sur-Dême";335;"Bibliothèque municipale";"Bibliotheque";"";"";5;0;40;47.693214;0.569343
"72250";;"BIBLIOTHÈQUE MUNICIPALE";"Brette-les-Pins";2263;"Bibliothèque municipale";"Bibliotheque";"";"";12;1;70;47.912871;0.33513
"72500";;"BIBLIOTHÈQUE";"Dissay-sous-Courcillon";944;"Bibliothèque municipale";"Bibliotheque";"";"";3;0;70;47.664763;0.474762
"72700";;"BIBLIOTHÈQUE MUNICIPALE";"Étival-lès-le-Mans";1993;"Bibliothèque municipale";"Bibliotheque";"";"";12;2;300;47.955077;0.087206
"72230";;"BIBLIOTHÈQUE";"Guécélard";3146;"Bibliothèque municipale";"Bibliotheque";"";"";10;0;90;47.875675;0.126707
"72220";;"BIBLIOTHÈQUE";"Marigné-Laillé";1628;"Bibliothèque municipale";"Bibliotheque";"";"";10;0;50;47.817338;0.340412
"72240";;"BIBLIOTHÈQUE";"Ruillé-en-Champagne";314;"Bibliothèque municipale";"Bibliotheque";"";"";6;0;35;48.059857;-0.082451
"72380";;"BIBLIOTHÈQUE";"Saint-Jean-d Assé";1826;"Bibliothèque municipale";"Bibliotheque";"";"";18;0;100;48.150589;0.127774
"72380";;"POINT LECTURE";"Sainte-Sabine-sur-Longève";761;"Bibliothèque municipale";"Bibliotheque";"";"";4;0;55;48.141357;0.094771
"72190";;"MÉDIATHÈQUE MUNICIPALE";"Sargé-lès-le-Mans";3849;"Bibliothèque municipale";"Bibliotheque";"";"";4;2;300;48.036142;0.24161
"72130";;"BIBLIOTHÈQUE";"Sougé-le-Ganelon";885;"Bibliothèque municipale";"Bibliotheque";"";"";5;1;38;48.318005;-0.030089
"72210";;"BIBLIOTHÈQUE CATHERINE PAYSAN";"Voivres-lès-le-Mans";1381;"Bibliothèque municipale";"Bibliotheque";"";"";2;1;70;47.930421;0.069551
"72330";;"BIBLIOTHÈQUE";"Yvré-le-Pôlin";1790;"Bibliothèque municipale";"Bibliotheque";"";"";7;0;58;47.820908;0.154478
"73340";;"Bibliothèque Municipale";"Aillon-le-Jeune";449;"Bibliothèque municipale";"Bibliotheque";"";"";6;0;60;45.617362;6.08522
"73500";;"Bibliothèque Relais Alp pages";"Aussois";721;"Bibliothèque municipale";"Bibliotheque";"";"";2;1;25;45.22763;6.740867
"73330";;"Bibliothèque Intercommunale";"Belmont-Tramonet";548;"Bibliothèque SIVOM";"Bibliotheque";"";"";7;0;70;45.56426;5.673929
"73350";;"Bibliothèque Municipale";"Bozel";1934;"Bibliothèque municipale";"Bibliotheque";"";"";1;3;106;45.443359;6.647561
"73520";;"Bibliothèque Municipale de La Bridoire";"La Bridoire";1291;"Bibliothèque municipale";"Bibliotheque";"";"";4;0;19;45.530981;5.740127
"73390";;"Bibliothèque Municipale";"Châteauneuf";939;"Bibliothèque municipale";"Bibliotheque";"";"";6;0;80;45.544447;6.184802
"73460";;"Bibliothèque Municipale";"Cléry";405;"Bibliothèque municipale";"Bibliotheque";"";"";7;0;53;45.645682;6.29299
"73610";;"Bibliothèque Municipale de Dullin";"Dullin";484;"Bibliothèque municipale";"Bibliotheque";"";"";6;0;40;45.553405;5.743601
"73500";;"Bibliothèque Municipale";"Fourneaux";700;"Bibliothèque municipale";"Bibliotheque";"";"";6;0;50;45.190947;6.651033
"73590";;"Bibliothèque Municipale";"La Giettaz";402;"Bibliothèque municipale";"Bibliotheque";"";"";3;0;25;45.869682;6.494525
"73210";;"Bibliothèque A Livre Ouvert";"Aime-la-Plagne";4553;"Bibliothèque municipale";"Bibliotheque";"";"";6;0;40;45.54896;6.615008
"73300";;"Bibliothèque municipale";"Jarrier";502;"Bibliothèque municipale";"Bibliotheque";"";"";12;0;32;45.279685;6.316604
"73800";;"Bibliothèque  Municipale";"Laissaud";701;"Bibliothèque municipale";"Bibliotheque";"";"";3;0;35;45.450254;6.042435
"73500";;"Espace Public Multimedia - Lanslebourg";"Val-Cenis";2100;"Bibliothèque municipale";"Bibliotheque";"";"";0;2;130;45.285717;6.875635
"73170";;"Bibliothèque Municipale";"Meyrieux-Trouet";319;"Bibliothèque municipale";"Bibliotheque";"";"";8;0;236.2;45.646481;5.775762
"73350";;"Bibliothèque Municipale";"Montagny";668;"Bibliothèque municipale";"Bibliotheque";"";"";5;0;38;45.455613;6.593661
"73130";;"Bibliothèque Municipale";"Saint-Étienne-de-Cuines";1228;"Bibliothèque municipale";"Bibliotheque";"";"";0;1;63;45.34186;6.291507
"73240";;"Bibliothèque Du Guiers";"Saint-Genix-les-Villages";2972;"Bibliothèque municipale";"Bibliotheque";"";"";5;0;130;45.605671;5.669258
"73130";;"Bibliothèque Municipale";"Sainte-Marie-de-Cuines";839;"Bibliothèque municipale";"Bibliotheque";"";"";6;0;55;45.340527;6.301921
"73160";;"Bibliothèque Municipale";"Saint-Thibaud-de-Couz";1081;"Bibliothèque municipale";"Bibliotheque";"";"";8;1;70;45.50036;5.839094
"73170";;"Bibliothèque Du SIVU Flon";"Traize";331;"Bibliothèque SIVOM";"Bibliotheque";"";"";5;0;50;45.670814;5.745281
"74540";;"Bibliothèque municipale";"Allèves";423;"Bibliothèque municipale";"Bibliotheque";"";"";8;0;52;45.750051;6.081043
"74350";;"Bibliothèque";"Allonzier-la-Caille";2221;"Bibliothèque municipale";"Bibliotheque";"";"";8;0;70;45.996135;6.108922
"74800";;"Bibliotheque Municipale";"Arenthon";1914;"Bibliothèque municipale";"Bibliotheque";"";"";15;1;154;46.105143;6.334127
"74430";;"Bibliothèque de la Baume";"La Baume";327;"Bibliothèque municipale";"Bibliotheque";"";"";4;0;30;46.286735;6.616585
"74250";;"Bibliothèque municipale";"Bogève";1162;"Bibliothèque municipale";"Bibliotheque";"";"";7;0;53;46.194947;6.438511
"74270";;"Bibliothèque municipale";"Chaumont";514;"Bibliothèque municipale";"Bibliotheque";"";"";5;0;54;46.035379;5.958953
"74270";;"Bibliotheque Municipale de Clermont et Droisy";"Clermont";411;"Bibliothèque municipale";"Bibliotheque";"";"";8;0;120;45.972109;5.907075
"74130";;"Bibliothèque Des Livres et Vous";"Faucigny";661;"Bibliothèque municipale";"Bibliotheque";"";"";6;0;50;46.123377;6.366806
"74250";;"Médiathèque municipale de Fillinges";"Fillinges";3604;"Bibliothèque municipale";"Bibliotheque";"";"";10;2;530;46.161379;6.345062
"74570";;"Bibliothèque de Groisy";"Groisy";4047;"Bibliothèque municipale";"Bibliotheque";"";"";7;1;175;46.018179;6.170535
"74150";;"Bibliothèque Municipale D Hauteville sur Fier";"Hauteville-sur-Fier";1055;"Bibliothèque municipale";"Bibliotheque";"";"";2;1;70;45.905504;5.985102
"33250";;"Bibliothèque Municipale De Cissac-Médoc";"Cissac-Médoc";2218;"Bibliothèque municipale";"Bibliotheque";"";"";10;2;70;45.227062;-0.833325
"33430";;"Bibliothèque de Cudos";"Cudos";922;"Bibliothèque municipale";"Bibliotheque";"";"";4;0;80;44.390072;-0.22022
"33230";;"Bibliotheque Des Eglisottes";"Les Églisottes-et-Chalaures";2243;"Bibliothèque municipale";"Bibliotheque";"";"";0;3;160;45.098131;-0.039996
"33190";;"Médiathèque intercommunale à Fontet";"Fontet";805;"Bibliothèque intercommunale";"Bibliotheque";"";"";4;0;45;44.559482;-0.02992
"33710";;"Hélène ARAGNOU";"Gauriac";746;"Bibliothèque municipale";"Bibliotheque";"";"";2;0;40;45.064635;-0.61763
"33190";;"Médiathèque intercommunale Jean Pauly";"Gironde-sur-Dropt";1340;"Bibliothèque intercommunale";"Bibliotheque";"";"";0;4;450;44.583229;-0.089151
"33690";;"Bibliotheque Municipale De Grignols";"Grignols";1205;"Bibliothèque municipale";"Bibliotheque";"";"";8;0;50;44.38805;-0.043324
"33620";;"Bibliothèque Municipale";"Lapouyade";517;"Bibliothèque municipale";"Bibliotheque";"";"";0;2;437;45.08381;-0.286468
"33620";;"Bibliothèque";"Laruscade";2865;"Bibliothèque municipale";"Bibliotheque";"";"";0;1;150;45.108288;-0.34016
